Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,96261,-,-,-,35.33,-118.74,-8,320,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2019,1,14,15,30,0,47,47,3.4000000000000004,9.1,973,106,5.800000000000001,0.17
2019,1,14,16,30,0,16,16,3,8,974,106,5,0.17
2019,1,14,17,30,0,0,0,2.7,7.7,974,108,4.800000000000001,0.17
2019,1,14,18,30,0,0,0,2.6,7.4,975,111,4.7,0.17
2019,1,14,19,30,0,0,0,2.6,7.2,975,111,4.4,0.17
2019,1,14,20,30,0,0,0,2.5,6.9,975,110,4.2,0.17
2019,1,14,21,30,0,0,0,2.5,6.800000000000001,976,109,4.2,0.17
2019,1,14,22,30,0,0,0,2.5,6.800000000000001,976,110,3.9000000000000004,0.17
2019,1,14,23,30,0,0,0,2.6,6.9,976,110,3.6,0.17
2019,1,15,0,30,0,0,0,2.8000000000000003,7.1000000000000005,976,109,3.4000000000000004,0.17
2019,1,15,1,30,0,0,0,2.9000000000000004,7.300000000000001,976,109,3.3000000000000003,0.17
2019,1,15,2,30,0,0,0,3.1,7.5,976,108,3.4000000000000004,0.17
2019,1,15,3,30,0,0,0,3.2,7.7,975,107,3.5,0.17
2019,1,15,4,30,0,0,0,3.3000000000000003,7.9,975,107,3.7,0.17
2019,1,15,5,30,0,0,0,3.5,8.1,975,107,3.8000000000000003,0.17
2019,1,15,6,30,0,0,0,3.6,8.3,975,107,4,0.17
2019,1,15,7,30,118,27,36,3.9000000000000004,9,975,109,4.3,0.17
2019,1,15,8,30,298,84,157,4.6000000000000005,10.3,976,114,5,0.17
2019,1,15,9,30,595,103,334,5.1000000000000005,11.700000000000001,976,120,5.7,0.17
2019,1,15,10,30,737,106,467,4.800000000000001,12.700000000000001,975,124,6.1000000000000005,0.17
2019,1,15,11,30,196,246,353,4.7,12.8,974,127,6.1000000000000005,0.17
2019,1,15,12,30,547,176,476,4.800000000000001,12.3,974,127,6.1000000000000005,0.17
2019,1,15,13,30,3,144,146,5,11.8,974,124,6,0.17
2019,1,15,14,30,0,46,46,5.1000000000000005,11.3,974,120,5.800000000000001,0.17
2019,1,15,15,30,0,33,33,5.300000000000001,11.100000000000001,974,119,5.7,0.17
2019,1,15,16,30,0,7,7,5.4,10.200000000000001,974,124,5.300000000000001,0.17
2019,1,15,17,30,0,0,0,5.6000000000000005,9.9,975,125,5,0.17
2019,1,15,18,30,0,0,0,5.6000000000000005,9.600000000000001,976,123,4.5,0.17
2019,1,15,19,30,0,0,0,5.6000000000000005,9.5,977,123,4.1000000000000005,0.17
2019,1,15,20,30,0,0,0,5.6000000000000005,9.600000000000001,977,125,3.8000000000000003,0.17
2019,1,15,21,30,0,0,0,5.9,9.8,977,124,3.3000000000000003,0.17
2019,1,15,22,30,0,0,0,6.2,9.700000000000001,978,118,2.8000000000000003,0.17
2019,1,15,23,30,0,0,0,6.300000000000001,9.600000000000001,977,116,2.4000000000000004,0.17
2019,1,16,0,30,0,0,0,6.6000000000000005,9.5,977,120,1.9000000000000001,0.17
2019,1,16,1,30,0,0,0,7,9.4,978,125,1.4000000000000001,0.17
2019,1,16,2,30,0,0,0,7.2,9.200000000000001,978,129,1.2000000000000002,0.17
2019,1,16,3,30,0,0,0,7.300000000000001,9.1,978,133,1.1,0.17
2019,1,16,4,30,0,0,0,7.4,9,978,132,1.1,0.17
2019,1,16,5,30,0,0,0,7.5,9,979,127,1.2000000000000002,0.17
2019,1,16,6,30,0,0,0,7.5,9.3,979,121,1.3,0.17
2019,1,16,7,30,203,27,42,7.800000000000001,10.9,980,117,2,0.17
2019,1,16,8,30,622,61,214,8.700000000000001,13,981,119,3.2,0.17
2019,1,16,9,30,460,128,307,8.8,14.8,981,129,4.1000000000000005,0.17
2019,1,16,10,30,532,158,420,8.3,16.5,981,138,4.7,0.17
2019,1,16,11,30,484,196,461,7.800000000000001,17.6,980,142,4.9,0.17
2019,1,16,12,30,470,201,461,7.6000000000000005,18.1,979,143,4.9,0.17
2019,1,16,13,30,209,219,325,7.7,17.8,979,143,4.800000000000001,0.17
2019,1,16,14,30,28,123,134,7.9,16.900000000000002,978,142,4.4,0.17
2019,1,16,15,30,158,105,148,8.5,16.400000000000002,979,142,4.1000000000000005,0.17
2019,1,16,16,30,69,35,42,9.1,14.3,979,137,3.6,0.17
2019,1,16,17,30,0,0,0,9.700000000000001,13.8,979,134,3.8000000000000003,0.17
2019,1,16,18,30,0,0,0,10.3,13.8,979,139,3.8000000000000003,0.17
2019,1,16,19,30,0,0,0,10.700000000000001,13.8,980,146,3.5,0.17
2019,1,16,20,30,0,0,0,10.8,13.8,980,152,3.2,0.17
2019,1,16,21,30,0,0,0,10.9,13.600000000000001,980,154,2.7,0.17
2019,1,16,22,30,0,0,0,10.9,13.5,980,158,2.5,0.17
2019,1,16,23,30,0,0,0,10.8,13.5,979,163,2.8000000000000003,0.17
2019,1,17,0,30,0,0,0,10.8,13.700000000000001,979,164,3.4000000000000004,0.17
2019,1,17,1,30,0,0,0,10.9,13.8,979,166,3.7,0.17
2019,1,17,2,30,0,0,0,11.100000000000001,14,978,173,3.7,0.17
2019,1,17,3,30,0,0,0,11.3,14,978,184,3.4000000000000004,0.17
2019,1,17,4,30,0,0,0,11.4,14.100000000000001,978,203,3,0.17
2019,1,17,5,30,0,0,0,11.600000000000001,14.100000000000001,979,227,2.7,0.17
2019,1,17,6,30,0,0,0,11.8,14.100000000000001,979,243,2.1,0.17
2019,1,17,7,30,0,10,10,11.9,14.600000000000001,980,250,2,0.17
2019,1,17,8,30,56,46,60,12.600000000000001,15.5,981,253,2.4000000000000004,0.17
2019,1,17,9,30,34,108,121,12.8,15.9,981,258,2.5,0.17
2019,1,17,10,30,16,172,180,12.100000000000001,16.3,981,258,2.7,0.17
2019,1,17,11,30,0,86,86,11.200000000000001,17,981,257,3.4000000000000004,0.17
2019,1,17,12,30,0,96,96,9.9,17,981,259,3.8000000000000003,0.17
2019,1,17,13,30,0,67,67,8.8,16.3,981,261,3.6,0.17
2019,1,17,14,30,0,48,48,8.8,15.4,981,267,2.9000000000000004,0.17
2019,1,17,15,30,0,24,24,9.4,14.9,981,272,2.6,0.17
2019,1,17,16,30,0,10,10,9.8,12.8,982,280,1.5,0.18
2019,1,17,17,30,0,0,0,9.4,11.8,982,283,1.4000000000000001,0.18
2019,1,17,18,30,0,0,0,9.200000000000001,11.100000000000001,983,285,1.3,0.18
2019,1,17,19,30,0,0,0,9,10.4,983,289,1.4000000000000001,0.18
2019,1,17,20,30,0,0,0,8.8,10.3,983,292,1.4000000000000001,0.18
2019,1,17,21,30,0,0,0,8.9,10.700000000000001,984,297,1.8,0.18
2019,1,17,22,30,0,0,0,9.1,11,984,305,2.2,0.18
2019,1,17,23,30,0,0,0,8.9,10.9,984,309,2.2,0.18
2019,1,18,0,30,0,0,0,8.700000000000001,10.5,984,309,2.2,0.18
2019,1,18,1,30,0,0,0,8.200000000000001,10.200000000000001,985,312,2.1,0.18
2019,1,18,2,30,0,0,0,7.7,9.8,985,312,1.6,0.18
2019,1,18,3,30,0,0,0,7.1000000000000005,9.1,985,306,1.1,0.18
2019,1,18,4,30,0,0,0,6.4,8.700000000000001,985,293,0.9,0.18
2019,1,18,5,30,0,0,0,6.6000000000000005,8.9,985,257,0.8,0.18
2019,1,18,6,30,0,0,0,6.5,9.1,985,219,0.9,0.18
2019,1,18,7,30,276,30,51,6.5,9.9,985,239,0.9,0.18
2019,1,18,8,30,498,58,182,6.4,11.8,986,292,1.6,0.18
2019,1,18,9,30,188,147,221,6,14,986,309,2.5,0.18
2019,1,18,10,30,169,149,233,5.5,15.8,986,305,3,0.18
2019,1,18,11,30,4,128,130,5,17,986,300,3.3000000000000003,0.18
2019,1,18,12,30,7,155,159,5.1000000000000005,17.5,986,296,3.6,0.18
2019,1,18,13,30,121,200,262,5.300000000000001,17.2,986,296,3.7,0.18
2019,1,18,14,30,296,137,260,5.7,16.3,986,299,3.4000000000000004,0.18
2019,1,18,15,30,383,74,181,6.2,15.700000000000001,986,301,3.1,0.18
2019,1,18,16,30,385,35,77,7.2,12.200000000000001,987,292,1,0.18
2019,1,18,17,30,0,0,0,6.6000000000000005,11.3,987,251,0.5,0.18
2019,1,18,18,30,0,0,0,6.7,10.9,987,169,0.4,0.18
2019,1,18,19,30,0,0,0,6.7,10.200000000000001,988,119,0.7000000000000001,0.18
2019,1,18,20,30,0,0,0,6.7,10.100000000000001,988,116,0.7000000000000001,0.18
2019,1,18,21,30,0,0,0,6.6000000000000005,10.200000000000001,988,105,0.5,0.18
2019,1,18,22,30,0,0,0,6.6000000000000005,10.100000000000001,988,220,0.4,0.18
2019,1,18,23,30,0,0,0,6.6000000000000005,9.8,988,338,0.6000000000000001,0.18
2019,1,19,0,30,0,0,0,6.7,9.5,988,338,0.6000000000000001,0.18
2019,1,19,1,30,0,0,0,6.800000000000001,9.3,988,195,0.5,0.18
2019,1,19,2,30,0,0,0,6.800000000000001,9.3,988,66,0.6000000000000001,0.18
2019,1,19,3,30,0,0,0,6.800000000000001,9.200000000000001,987,95,0.8,0.18
2019,1,19,4,30,0,0,0,6.6000000000000005,9,987,97,0.9,0.18
2019,1,19,5,30,0,0,0,6.300000000000001,8.700000000000001,987,92,1,0.18
2019,1,19,6,30,0,0,0,6,9.1,988,91,1.2000000000000002,0.18
2019,1,19,7,30,327,30,55,5.800000000000001,11.4,988,93,1.2000000000000002,0.18
2019,1,19,8,30,353,83,172,7.300000000000001,14.9,988,97,1.5,0.18
2019,1,19,9,30,716,89,372,6.7,17.8,988,104,1.5,0.18
2019,1,19,10,30,867,85,518,5.9,20.1,987,154,0.9,0.18
2019,1,19,11,30,895,88,586,5,21.6,987,236,0.8,0.18
2019,1,19,12,30,904,86,593,4.9,22.1,986,278,1.3,0.18
2019,1,19,13,30,536,166,442,5.2,22,985,283,1.3,0.18
2019,1,19,14,30,541,125,352,5.6000000000000005,21.200000000000003,985,287,1,0.18
2019,1,19,15,30,519,77,223,7.9,20.6,985,290,0.8,0.18
2019,1,19,16,30,170,41,60,8.9,16.6,984,156,0.7000000000000001,0.17
2019,1,19,17,30,0,0,0,7.4,15.3,984,28,0.7000000000000001,0.17
2019,1,19,18,30,0,0,0,7.300000000000001,14.600000000000001,984,64,0.9,0.17
2019,1,19,19,30,0,0,0,7.1000000000000005,14,984,75,1,0.17
2019,1,19,20,30,0,0,0,6.800000000000001,13.5,984,83,1.1,0.17
2019,1,19,21,30,0,0,0,6.6000000000000005,13,984,94,1.2000000000000002,0.17
2019,1,19,22,30,0,0,0,6.300000000000001,12.4,984,100,1.2000000000000002,0.17
2019,1,19,23,30,0,0,0,5.9,12,983,99,1.2000000000000002,0.17
2019,1,20,0,30,0,0,0,5.5,11.9,983,95,1.2000000000000002,0.17
2019,1,20,1,30,0,0,0,5.2,11.8,983,92,1.2000000000000002,0.17
2019,1,20,2,30,0,0,0,4.800000000000001,11.9,982,91,1.2000000000000002,0.17
2019,1,20,3,30,0,0,0,4.4,12.200000000000001,982,91,1.1,0.17
2019,1,20,4,30,0,0,0,4.1000000000000005,12.5,982,90,1,0.17
2019,1,20,5,30,0,0,0,3.8000000000000003,12.8,981,91,0.8,0.17
2019,1,20,6,30,0,0,0,3.6,13.600000000000001,981,98,0.7000000000000001,0.17
2019,1,20,7,30,115,29,38,4,14.9,981,105,0.5,0.17
2019,1,20,8,30,387,81,179,6.7,16.5,981,211,0.30000000000000004,0.17
2019,1,20,9,30,412,140,304,6.6000000000000005,18,981,299,0.6000000000000001,0.17
2019,1,20,10,30,488,172,417,6.9,18.8,981,283,1.4000000000000001,0.17
2019,1,20,11,30,269,249,399,7.6000000000000005,18.8,980,287,1.9000000000000001,0.17
2019,1,20,12,30,170,263,359,8.4,18.400000000000002,979,294,1.9000000000000001,0.17
2019,1,20,13,30,199,231,334,8.8,17.900000000000002,978,300,1.6,0.17
2019,1,20,14,30,341,164,308,9.200000000000001,17.400000000000002,978,300,1.4000000000000001,0.17
2019,1,20,15,30,341,100,197,10,17.1,978,298,1.3,0.17
2019,1,20,16,30,343,36,76,10.3,14.100000000000001,977,310,0.9,0.18
2019,1,20,17,30,0,0,0,9.600000000000001,12.600000000000001,977,300,1,0.18
2019,1,20,18,30,0,0,0,9.8,11.700000000000001,977,280,1.2000000000000002,0.18
2019,1,20,19,30,0,0,0,10.100000000000001,11.700000000000001,976,272,2,0.18
2019,1,20,20,30,0,0,0,10.4,12.200000000000001,977,275,3.6,0.18
2019,1,20,21,30,0,0,0,10,11.600000000000001,977,283,4.9,0.18
2019,1,20,22,30,0,0,0,8.6,10.3,977,289,5.1000000000000005,0.18
2019,1,20,23,30,0,0,0,7.1000000000000005,9.200000000000001,977,291,4.9,0.18
2019,1,21,0,30,0,0,0,6.300000000000001,8.5,977,294,5.1000000000000005,0.18
2019,1,21,1,30,0,0,0,5.7,7.800000000000001,978,300,5.2,0.18
2019,1,21,2,30,0,0,0,5,7.1000000000000005,978,303,4.9,0.18
2019,1,21,3,30,0,0,0,4.3,6.5,979,302,4.2,0.18
2019,1,21,4,30,0,0,0,3.8000000000000003,6.2,979,298,3.7,0.18
2019,1,21,5,30,0,0,0,3.8000000000000003,6,980,292,3.3000000000000003,0.18
2019,1,21,6,30,0,0,0,3.5,5.9,980,290,3.2,0.18
2019,1,21,7,30,56,26,31,3.6,6.4,980,293,3.9000000000000004,0.18
2019,1,21,8,30,140,75,111,3.6,7.2,981,300,4.7,0.18
2019,1,21,9,30,365,127,273,3.5,8,982,304,5.1000000000000005,0.18
2019,1,21,10,30,843,92,518,3.2,8.8,982,307,5.2,0.18
2019,1,21,11,30,516,128,418,2.6,9.5,981,308,5.2,0.18
2019,1,21,12,30,54,193,224,2.2,9.9,981,309,5.2,0.18
2019,1,21,13,30,10,93,98,2.1,9.9,980,309,5.2,0.18
2019,1,21,14,30,8,110,113,2.4000000000000004,9.600000000000001,980,310,5.1000000000000005,0.18
2019,1,21,15,30,190,108,163,2.7,9.4,980,312,4.9,0.18
2019,1,21,16,30,177,43,64,3,7.6000000000000005,981,318,3.3000000000000003,0.18
2019,1,21,17,30,0,0,0,3.4000000000000004,6.5,981,323,2.3000000000000003,0.18
2019,1,21,18,30,0,0,0,3.4000000000000004,5.6000000000000005,981,328,1.8,0.18
2019,1,21,19,30,0,0,0,3.2,4.9,982,333,1.6,0.18
2019,1,21,20,30,0,0,0,3,4.4,982,337,1.4000000000000001,0.18
2019,1,21,21,30,0,0,0,2.9000000000000004,4.3,983,337,1.3,0.18
2019,1,21,22,30,0,0,0,2.7,4.3,983,326,1.1,0.18
2019,1,21,23,30,0,0,0,2.5,4.2,984,308,0.9,0.18
2019,1,22,0,30,0,0,0,2.3000000000000003,4.3,984,299,0.7000000000000001,0.18
2019,1,22,1,30,0,0,0,2,4.3,984,303,0.7000000000000001,0.18
2019,1,22,2,30,0,0,0,1.7000000000000002,4.3,985,173,0.7000000000000001,0.18
2019,1,22,3,30,0,0,0,1.5,4.2,985,59,1,0.18
2019,1,22,4,30,0,0,0,1.3,4,985,84,1.4000000000000001,0.18
2019,1,22,5,30,0,0,0,0.8,2.9000000000000004,986,91,1.4000000000000001,0.18
2019,1,22,6,30,0,0,0,-0.5,2.9000000000000004,986,93,1.1,0.18
2019,1,22,7,30,348,27,56,-0.6000000000000001,5.7,986,99,1.5,0.18
2019,1,22,8,30,755,52,246,-1,9.5,987,106,2.1,0.18
2019,1,22,9,30,895,62,422,-3.6,12.9,987,111,2.2,0.18
2019,1,22,10,30,922,76,544,-7.2,15.3,987,113,2.2,0.18
2019,1,22,11,30,278,241,398,-9.1,16.6,986,112,2,0.18
2019,1,22,12,30,514,188,482,-9.600000000000001,17.3,986,107,1.4000000000000001,0.18
2019,1,22,13,30,535,169,450,-9.4,17.3,986,206,1,0.18
2019,1,22,14,30,619,117,383,-8.6,16.6,986,300,1.1,0.18
2019,1,22,15,30,215,112,175,-4.4,16,987,289,1.3,0.18
2019,1,22,16,30,145,44,62,0.7000000000000001,10.8,987,302,1,0.18
2019,1,22,17,30,0,0,0,-1.5,9.700000000000001,988,331,0.9,0.18
2019,1,22,18,30,0,0,0,-2,9.5,988,211,0.7000000000000001,0.18
2019,1,22,19,30,0,0,0,-2.5,9.1,988,82,0.9,0.18
2019,1,22,20,30,0,0,0,-3.1,8.6,988,94,1.1,0.18
2019,1,22,21,30,0,0,0,-3.7,8.700000000000001,988,94,1,0.18
2019,1,22,22,30,0,0,0,-4.6000000000000005,9.200000000000001,988,90,0.9,0.18
2019,1,22,23,30,0,0,0,-5.6000000000000005,9.200000000000001,989,90,0.9,0.18
2019,1,23,0,30,0,0,0,-5.800000000000001,8.700000000000001,989,97,1,0.18
2019,1,23,1,30,0,0,0,-6.2,8.5,989,101,1.1,0.18
2019,1,23,2,30,0,0,0,-6.800000000000001,8.3,988,103,1.1,0.18
2019,1,23,3,30,0,0,0,-7.5,8.4,988,110,0.9,0.18
2019,1,23,4,30,0,0,0,-8.1,8.8,988,121,0.8,0.18
2019,1,23,5,30,0,0,0,-8.9,8.9,989,130,0.8,0.18
2019,1,23,6,30,0,0,0,-8.9,8.6,989,133,0.9,0.18
2019,1,23,7,30,339,30,59,-6.4,9.9,989,132,1.1,0.18
2019,1,23,8,30,696,57,237,-2.8000000000000003,12.600000000000001,989,137,1.4000000000000001,0.18
2019,1,23,9,30,825,73,407,-6.300000000000001,15.100000000000001,989,154,1.3,0.18
2019,1,23,10,30,880,85,534,-5.4,16.900000000000002,988,188,1.1,0.18
2019,1,23,11,30,910,88,605,-3.9000000000000004,18,987,227,1.3,0.18
2019,1,23,12,30,902,92,610,-2.5,18.5,987,255,1.7000000000000002,0.18
2019,1,23,13,30,864,93,550,-1.5,18.2,986,275,1.9000000000000001,0.18
2019,1,23,14,30,810,84,435,-0.7000000000000001,17,985,289,2,0.18
2019,1,23,15,30,692,69,274,0.4,16.2,985,294,2,0.18
2019,1,23,16,30,402,43,94,3.5,10.600000000000001,985,294,1,0.18
2019,1,23,17,30,0,0,0,2.1,8.700000000000001,985,296,0.8,0.18
2019,1,23,18,30,0,0,0,1.6,8.200000000000001,985,289,0.5,0.18
2019,1,23,19,30,0,0,0,1.3,7.7,985,266,0.4,0.18
2019,1,23,20,30,0,0,0,1.1,7.300000000000001,985,263,0.30000000000000004,0.18
2019,1,23,21,30,0,0,0,0.9,7,985,145,0.30000000000000004,0.18
2019,1,23,22,30,0,0,0,0.8,6.800000000000001,985,56,0.5,0.18
2019,1,23,23,30,0,0,0,0.7000000000000001,6.5,985,102,0.9,0.18
2019,1,24,0,30,0,0,0,0.30000000000000004,6.300000000000001,984,106,1.2000000000000002,0.18
2019,1,24,1,30,0,0,0,0,6.4,984,103,1.4000000000000001,0.18
2019,1,24,2,30,0,0,0,-0.2,6.6000000000000005,984,102,1.5,0.18
2019,1,24,3,30,0,0,0,-0.4,6.7,983,100,1.5,0.18
2019,1,24,4,30,0,0,0,-0.4,6.7,983,99,1.5,0.18
2019,1,24,5,30,0,0,0,-0.4,6.6000000000000005,983,101,1.5,0.18
2019,1,24,6,30,0,0,0,-0.30000000000000004,7.4,983,107,1.5,0.18
2019,1,24,7,30,85,32,39,1.4000000000000001,10.700000000000001,984,110,1.5,0.18
2019,1,24,8,30,402,84,189,3.8000000000000003,14.9,984,110,2.2,0.18
2019,1,24,9,30,845,71,416,2.8000000000000003,17.900000000000002,984,111,2.9000000000000004,0.18
2019,1,24,10,30,908,81,547,1.8,20.1,984,120,2.8000000000000003,0.18
2019,1,24,11,30,939,84,621,0.1,21.400000000000002,983,137,2.5,0.18
2019,1,24,12,30,941,84,628,-0.6000000000000001,21.900000000000002,983,149,2.4000000000000004,0.18
2019,1,24,13,30,878,92,559,-0.7000000000000001,21.8,983,152,2.3000000000000003,0.18
2019,1,24,14,30,857,75,450,-0.5,20.900000000000002,983,150,1.7000000000000002,0.18
2019,1,24,15,30,744,63,286,3.9000000000000004,20.1,983,148,1.2000000000000002,0.18
2019,1,24,16,30,359,43,90,5.1000000000000005,15.600000000000001,982,130,1,0.18
2019,1,24,17,30,0,0,0,2.1,14,982,105,1.2000000000000002,0.18
2019,1,24,18,30,0,0,0,1.7000000000000002,13,983,87,1.3,0.18
2019,1,24,19,30,0,0,0,1.4000000000000001,12.4,983,79,1.3,0.18
2019,1,24,20,30,0,0,0,0.9,11.9,983,76,1.3,0.18
2019,1,24,21,30,0,0,0,0.5,11.200000000000001,984,78,1.4000000000000001,0.18
2019,1,24,22,30,0,0,0,0.1,10.5,984,85,1.4000000000000001,0.18
2019,1,24,23,30,0,0,0,-0.30000000000000004,9.700000000000001,983,93,1.5,0.18
2019,1,25,0,30,0,0,0,-0.7000000000000001,8.700000000000001,983,98,1.5,0.18
2019,1,25,1,30,0,0,0,-1.1,8,983,97,1.5,0.18
2019,1,25,2,30,0,0,0,-1.6,7.5,983,97,1.5,0.18
2019,1,25,3,30,0,0,0,-2.1,7.2,982,98,1.5,0.18
2019,1,25,4,30,0,0,0,-2.5,6.9,983,101,1.5,0.18
2019,1,25,5,30,0,0,0,-2.9000000000000004,6.5,983,108,1.6,0.18
2019,1,25,6,30,0,0,0,-3.2,7,983,112,1.5,0.18
2019,1,25,7,30,422,29,66,-1.5,10.5,983,108,1.6,0.18
2019,1,25,8,30,762,53,254,0.6000000000000001,14.9,984,105,1.7000000000000002,0.18
2019,1,25,9,30,876,68,428,-1.6,18.3,984,177,1.3,0.18
2019,1,25,10,30,917,79,553,-2.5,20.6,985,261,1.7000000000000002,0.18
2019,1,25,11,30,945,84,627,-2,21.400000000000002,984,280,2.5,0.18
2019,1,25,12,30,931,88,629,-1,21.400000000000002,983,291,2.8000000000000003,0.18
2019,1,25,13,30,893,91,569,0.1,20.900000000000002,983,301,2.7,0.18
2019,1,25,14,30,839,82,452,1,19.8,982,306,2.4000000000000004,0.18
2019,1,25,15,30,719,68,286,3,19,982,307,2.2,0.18
2019,1,25,16,30,437,44,102,6.2,13.8,982,306,1,0.18
2019,1,25,17,30,0,0,0,4.6000000000000005,12.8,983,327,0.9,0.18
2019,1,25,18,30,0,0,0,4.4,12.700000000000001,983,215,0.7000000000000001,0.18
2019,1,25,19,30,0,0,0,4.4,12,984,100,1,0.18
2019,1,25,20,30,0,0,0,4.2,11.200000000000001,984,123,1.3,0.18
2019,1,25,21,30,0,0,0,3.9000000000000004,11.100000000000001,984,131,1.2000000000000002,0.18
2019,1,25,22,30,0,0,0,3.6,11.100000000000001,985,129,1.2000000000000002,0.18
2019,1,25,23,30,0,0,0,3.1,11,985,120,1.2000000000000002,0.18
2019,1,26,0,30,0,0,0,2.4000000000000004,10.9,986,118,1.2000000000000002,0.18
2019,1,26,1,30,0,0,0,1.5,11.100000000000001,986,121,1.2000000000000002,0.18
2019,1,26,2,30,0,0,0,0.5,11.3,985,120,1.2000000000000002,0.18
2019,1,26,3,30,0,0,0,-0.5,11.200000000000001,985,114,1.3,0.18
2019,1,26,4,30,0,0,0,-1.3,10.8,985,110,1.4000000000000001,0.18
2019,1,26,5,30,0,0,0,-2.1,10,985,109,1.6,0.18
2019,1,26,6,30,0,0,0,-2.9000000000000004,9.9,986,112,1.6,0.18
2019,1,26,7,30,290,31,57,-1.3,12.5,986,115,1.5,0.18
2019,1,26,8,30,644,58,230,2.3000000000000003,16.8,986,119,2.1,0.18
2019,1,26,9,30,895,62,432,-2,20.200000000000003,986,119,3,0.18
2019,1,26,10,30,642,131,465,-3.6,22.400000000000002,986,116,3.1,0.18
2019,1,26,11,30,336,198,392,-3.8000000000000003,23.700000000000003,985,119,2.6,0.18
2019,1,26,12,30,780,111,567,-3.1,24.3,985,127,1.9000000000000001,0.18
2019,1,26,13,30,364,180,376,-2.2,24.400000000000002,984,155,1.2000000000000002,0.18
2019,1,26,14,30,274,148,270,-0.6000000000000001,23.400000000000002,984,218,0.7000000000000001,0.18
2019,1,26,15,30,225,98,167,7.5,22.5,984,257,0.6000000000000001,0.18
2019,1,26,16,30,140,49,68,5.5,19.400000000000002,985,317,0.6000000000000001,0.18
2019,1,26,17,30,0,0,0,2,18.7,985,216,0.5,0.18
2019,1,26,18,30,0,0,0,1.6,18,985,106,0.7000000000000001,0.18
2019,1,26,19,30,0,0,0,2.3000000000000003,16.900000000000002,986,124,1,0.18
2019,1,26,20,30,0,0,0,1.7000000000000002,15.4,986,127,1.3,0.18
2019,1,26,21,30,0,0,0,1.7000000000000002,13.9,986,124,1.4000000000000001,0.18
2019,1,26,22,30,0,0,0,1.8,13.200000000000001,986,119,1.4000000000000001,0.18
2019,1,26,23,30,0,0,0,2.2,12.9,986,113,1.4000000000000001,0.18
2019,1,27,0,30,0,0,0,1.2000000000000002,12.200000000000001,985,109,1.4000000000000001,0.18
2019,1,27,1,30,0,0,0,1.3,11.8,985,104,1.4000000000000001,0.18
2019,1,27,2,30,0,0,0,0.8,11.600000000000001,984,101,1.5,0.18
2019,1,27,3,30,0,0,0,0.4,11.600000000000001,984,102,1.5,0.18
2019,1,27,4,30,0,0,0,0.4,11.600000000000001,984,106,1.4000000000000001,0.18
2019,1,27,5,30,0,0,0,0.5,11.4,984,110,1.5,0.18
2019,1,27,6,30,0,0,0,0.6000000000000001,11.700000000000001,984,112,1.4000000000000001,0.18
2019,1,27,7,30,67,34,40,2.5,14.100000000000001,984,113,1.6,0.18
2019,1,27,8,30,231,88,150,3.9000000000000004,17.2,984,113,2.3000000000000003,0.18
2019,1,27,9,30,224,142,235,1.8,19.6,983,119,2.6,0.18
2019,1,27,10,30,466,159,403,1.9000000000000001,21.700000000000003,983,135,2,0.18
2019,1,27,11,30,367,194,408,1.6,23.1,982,173,1.3,0.18
2019,1,27,12,30,673,148,544,1.5,23.8,981,224,1.2000000000000002,0.18
2019,1,27,13,30,798,116,550,1.3,23.900000000000002,981,256,1.4000000000000001,0.18
2019,1,27,14,30,737,105,435,1.6,23.1,980,273,1.2000000000000002,0.18
2019,1,27,15,30,609,86,275,4,22.400000000000002,980,281,1,0.18
2019,1,27,16,30,331,52,98,6.800000000000001,18,979,327,0.7000000000000001,0.18
2019,1,27,17,30,0,0,0,4.2,16.6,979,190,0.8,0.18
2019,1,27,18,30,0,0,0,3.9000000000000004,16.1,979,40,0.9,0.18
2019,1,27,19,30,0,0,0,3.6,15.8,979,59,0.9,0.18
2019,1,27,20,30,0,0,0,3.5,15.5,979,86,0.8,0.18
2019,1,27,21,30,0,0,0,3.5,14.9,979,107,0.9,0.18
2019,1,27,22,30,0,0,0,3.5,14,979,107,1.1,0.18
2019,1,27,23,30,0,0,0,3.6,12.9,979,99,1.3,0.18
2019,1,28,0,30,0,0,0,3.6,12.3,978,95,1.4000000000000001,0.18
2019,1,28,1,30,0,0,0,3.5,11.9,978,93,1.4000000000000001,0.18
2019,1,28,2,30,0,0,0,3.2,11.600000000000001,978,90,1.4000000000000001,0.18
2019,1,28,3,30,0,0,0,2.7,11.600000000000001,978,84,1.4000000000000001,0.18
2019,1,28,4,30,0,0,0,2.5,11.9,978,77,1.3,0.18
2019,1,28,5,30,0,0,0,2.5,12.200000000000001,978,71,1.3,0.18
2019,1,28,6,30,0,0,0,2.3000000000000003,12.700000000000001,979,70,1.2000000000000002,0.18
2019,1,28,7,30,98,28,37,2.9000000000000004,13.8,979,74,1,0.18
2019,1,28,8,30,220,91,151,5.5,15.200000000000001,980,82,0.9,0.18
